name,id,date,text,polarity,retweet,fav,follower,friendscount,avg_re,avg_fav
BarackObama,6.62E+17,05-11-2015 14:47,"b'Negotiations on the #TPP are complete, and the full text is now available online. Find out more: https://t.co/A6WiTdMOXp #LeadOnTrade'",4,486,880,101652976,623384,5956,20389
BarackObama,6.62E+17,04-11-2015 22:10,b'More than two dozen states and cities are fighting to #ActOnClimate by defending the Clean Power Plan: https://t.co/0k5rMve0WP',4,505,1436,101652976,623384,5956,20389
BarackObama,6.62E+17,04-11-2015 18:19,b'Finding a plan that fits your needs is easy. Check out your options and #GetCovered: https://t.co/1McmRF5opi https://t.co/xX0cVzJgxb',4,368,1167,101652976,623384,5956,20389
BarackObama,6.62E+17,04-11-2015 17:15,"b""A vocal minority could still derail the bipartisan budget deal\xe2\x80\x94don't let that happen. Show your support: https://t.co/ze6XlKvLWa""",0,331,924,101652976,623384,5956,20389
BarackObama,6.62E+17,03-11-2015 22:38,"b'Get an update on issues that matter, from gun violence prevention to health care enrollment: https://t.co/Nyp6KzliFv'",0,410,1045,101652976,623384,5956,20389
BarackObama,6.62E+17,03-11-2015 20:20,b'RT @OFA: Great news: Montana just became the 30th state to put #PeopleOverPolitics and expand Medicaid. https://t.co/hwQM1YJnID',4,266,0,101652976,623384,5956,20389
BarackObama,6.62E+17,03-11-2015 16:56,b'The marketplace is open again\xe2\x80\x94shop around and find a plan that works for you: https://t.co/HeXYqOqu2g #GetCovered https://t.co/g8MCjKtsEj',0,435,1223,101652976,623384,5956,20389
BarackObama,6.61E+17,02-11-2015 23:17,"b""Working hard in America shouldn't mean choosing between a paycheck and a sick kid at home. #LeadOnLeave https://t.co/Y4risUgFzH""",-4,1367,2886,101652976,623384,5956,20389
BarackObama,6.61E+17,02-11-2015 21:16,b'LIVE: President Obama is speaking about the re-entry process of formerly incarcerated individuals. https://t.co/2RfSaJJ0hx',4,403,886,101652976,623384,5956,20389
BarackObama,6.61E+17,02-11-2015 20:30,b'Tune in at 4:20 p.m. ET to watch President Obama speak on rehabilitation and reintegration: https://t.co/X1CmRvumbO #CriminalJusticeReform',0,366,816,101652976,623384,5956,20389
BarackObama,6.61E+17,02-11-2015 18:42,"b""Here's what happened when 35 passionate student organizers came together to learn how to improve their impact: https://t.co/3wRfGGGMQE""",-4,341,861,101652976,623384,5956,20389
BarackObama,6.61E+17,02-11-2015 16:48,"b'Under #Obamacare, the uninsured rate in the United States is at the lowest level on record. https://t.co/JclMvADTnN'",0,574,1447,101652976,623384,5956,20389
BarackObama,6.61E+17,01-11-2015 21:56,b'Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options: https://t.co/mJtVbt1ba5 #GetReadyGetCovered',4,448,977,101652976,623384,5956,20389
BarackObama,6.61E+17,01-11-2015 21:04,b'Open enrollment is back: https://t.co/DCGSKXPVzi #GetReadyGetCovered https://t.co/zACudz9e7c',0,393,858,101652976,623384,5956,20389
BarackObama,6.61E+17,01-11-2015 20:04,b'Post Halloween checklist:\n\nCoffee: \xe2\x9c\x93\nBrunch: \xe2\x9c\x93\nHealth insurance: https://t.co/vD8uoA1Qis\n#GetReadyGetCovered',0,483,1270,101652976,623384,5956,20389
BarackObama,6.61E+17,01-11-2015 18:44,b'The health care marketplace is open again. Check out your options now: https://t.co/osU8GUFSIu #GetCovered',0,358,799,101652976,623384,5956,20389
BarackObama,6.61E+17,01-11-2015 17:19,"b""Don't miss your chance to #GetCovered: https://t.co/pOS2uGg8f9 https://t.co/J24jqQZ2qm""",0,476,1049,101652976,623384,5956,20389
BarackObama,6.61E+17,31-10-2015 23:01,b'Trick-or-treat? #HappyHalloween https://t.co/0T8yc2vYyk',0,3354,8363,101652976,623384,5956,20389
BarackObama,6.61E+17,31-10-2015 21:56,b'Make sure you #GetCovered tomorrow\xe2\x80\x94before you eat too much Halloween candy. https://t.co/h5gKMcxpS4',4,504,1212,101652976,623384,5956,20389
BarackObama,6.61E+17,31-10-2015 18:27,"b'""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" \xe2\x80\x94President Obama https://t.co/uQZOaQtJUM'",0,1041,1787,101652976,623384,5956,20389
BarackObama,6.60E+17,31-10-2015 16:45,"b'In the weekly address, President Obama calls for meaningful criminal justice reform: https://t.co/uQZOaQtJUM'",4,428,1047,101652976,623384,5956,20389
BarackObama,6.60E+17,30-10-2015 22:42,"b""Don't miss it. #GetCovered https://t.co/gMIOgP4ukJ""",0,457,943,101652976,623384,5956,20389
BarackObama,6.60E+17,30-10-2015 21:23,b'Watch as President Obama and @FLOTUS welcome children to trick-or-treat at the White House: https://t.co/SXmz119b8h https://t.co/EgX7iptsd3',4,948,2864,101652976,623384,5956,20389
BarackObama,6.60E+17,30-10-2015 19:40,"b""Passionate student organizers came together at @OFA's Campus Organizing Summit. Find out more: https://t.co/OZN4MovTxo""",4,224,699,101652976,623384,5956,20389
BarackObama,6.60E+17,30-10-2015 17:37,"b""DYK: Under #Obamacare, millions of young adults are able to remain on their parents' plans until they turn 26. https://t.co/KrkFcb9KsH""",4,846,2367,101652976,623384,5956,20389
BarackObama,6.60E+17,30-10-2015 16:26,"b'""I applaud the Democrats and Republicans who came together this morning to pass a responsible, long-term budget agreement."" \xe2\x80\x94President Obama'",4,881,2944,101652976,623384,5956,20389
BarackObama,6.60E+17,29-10-2015 21:45,b'Spread the word: There are nearly 10.5 million uninsured Americans who may be eligible to #GetCovered in 2016. https://t.co/2X9XiLsgVR',4,798,1378,101652976,623384,5956,20389
BarackObama,6.60E+17,29-10-2015 19:49,"b""Read @ShaunOMB's op-ed on how science and data are helping the U.S. focus on the long-term costs of climate change: https://t.co/324sszQ7BZ""",0,288,708,101652976,623384,5956,20389
BarackObama,6.60E+17,29-10-2015 17:31,b'Big polluters and climate change deniers are standing in the way of progress\xe2\x80\x94fight back: https://t.co/Suca7L4Qer https://t.co/UeLwhEwg4Q',0,841,1713,101652976,623384,5956,20389
BarackObama,6.60E+17,29-10-2015 15:36,b'17.6 million Americans have gained coverage under #Obamacare\xe2\x80\x94that\xe2\x80\x99s a BFD. https://t.co/BrSkDAvLsn',0,1466,3408,101652976,623384,5956,20389
BarackObama,6.60E+17,28-10-2015 22:40,b'RT @WhiteHouse: The bipartisan budget agreement is a major step forward for our economy.\nGet the details \xe2\x86\x92 https://t.co/B9dxCWuNTY https://\xe2\x80\xa6',4,301,0,101652976,623384,5956,20389
BarackObama,6.59E+17,28-10-2015 22:00,"b""Don't let climate change deniers have the final say on the Clean Power Plan\xe2\x80\x94show your support: https://t.co/WonJQaG13f #ActOnClimate""",4,874,1807,101652976,623384,5956,20389
BarackObama,6.59E+17,28-10-2015 19:03,b'Open enrollment is right around the corner. #GetCovered https://t.co/PmRZg0SywP',4,418,906,101652976,623384,5956,20389
BarackObama,6.59E+17,28-10-2015 17:33,"b'If you want cleaner air and improved public health, add your name: https://t.co/7ke9LaRf8m #ActOnClimate https://t.co/ZsMTAf46Wz'",0,668,1359,101652976,623384,5956,20389
BarackObama,6.59E+17,28-10-2015 15:44,"b""America's mayors are calling for Congress to #DoSomething about gun violence. https://t.co/tijFKUT4lI""",0,594,1285,101652976,623384,5956,20389
BarackObama,6.59E+17,28-10-2015 00:35,"b'RT @WhiteHouse: ""More guns on the streets do not make you or your community safer."" \xe2\x80\x94@POTUS #StopGunViolence https://t.co/oYpkYCprBy'",4,1601,0,101652976,623384,5956,20389
BarackObama,6.59E+17,27-10-2015 23:30,b'Retweet to spread the word. #GetCovered https://t.co/QiV7Qghp6G',0,1234,1174,101652976,623384,5956,20389
BarackObama,6.59E+17,27-10-2015 19:16,b'LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition. https://t.co/969i88k6al',4,306,734,101652976,623384,5956,20389
BarackObama,6.59E+17,27-10-2015 18:06,"b'At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago: https://t.co/xI0ioAPPol'",0,280,678,101652976,623384,5956,20389
BarackObama,6.59E+17,27-10-2015 16:04,"b'RT @ussoccer_wnt: ""This team taught all of America\'s children that playing like a girl means being a badass"" - President @BarackObama. http\xe2\x80\xa6'",0,7298,0,101652976,623384,5956,20389
BarackObama,6.59E+17,27-10-2015 15:27,b'LIVE: President Obama is welcoming the @ussoccer_wnt to celebrate their World Cup victory. https://t.co/BEInPfugzi #SheBelieves',4,309,947,101652976,623384,5956,20389
BarackObama,6.59E+17,26-10-2015 20:45,"b'RT @FactsOnClimate: In 2030, the #CleanPowerPlan will PREVENT:\n300,000 missed work days and school days.\n1,700 non-fatal heart attacks. htt\xe2\x80\xa6'",0,316,0,101652976,623384,5956,20389
BarackObama,6.59E+17,26-10-2015 16:27,b'New federal limits on methane pollution will help make our air cleaner. Show your support: https://t.co/x1MOB932DC #ActOnClimate',4,581,1397,101652976,623384,5956,20389
BarackObama,6.58E+17,24-10-2015 17:58,"b'""We\'ve led by example, generating more clean energy and lowering our carbon emissions."" \xe2\x80\x94President Obama https://t.co/z03D6bfY5M'",4,866,2200,101652976,623384,5956,20389
BarackObama,6.58E+17,23-10-2015 15:30,b'This is why the Clean Power Plan matters. #ActOnClimate https://t.co/XrqJz4p7EK',4,1252,2368,101652976,623384,5956,20389
BarackObama,6.57E+17,22-10-2015 18:34,b'LIVE: President Obama is hosting a panel at the White House on criminal justice reform. https://t.co/mAtffm9LmG',-4,482,1138,101652976,623384,5956,20389
BarackObama,6.57E+17,22-10-2015 16:14,b'Organizers in New Mexico are working to make sure people in their communities have affordable care. Read how: https://t.co/ImbJsmYtE6',4,352,1028,101652976,623384,5956,20389
BarackObama,6.57E+17,21-10-2015 18:45,b'LIVE: President Obama is in West Virginia hosting a community discussion on drug abuse. https://t.co/qmZGAfdf39',4,435,1187,101652976,623384,5956,20389
BarackObama,6.57E+17,21-10-2015 17:44,b'Tune in at 2:20 p.m. ET to watch President Obama host a community forum on drug abuse. https://t.co/LE1r2GrOF1',0,344,860,101652976,623384,5956,20389
BarackObama,6.57E+17,20-10-2015 22:43,"b""RT @WhiteHouse: What's it like to call space? Watch @POTUS call the astronauts on the @Space_Station. #AstronomyNight https://t.co/cgQIoOb2\xe2\x80\xa6""",0,1225,0,101652976,623384,5956,20389
BarackObama,6.57E+17,20-10-2015 21:20,b'A new poll shows that a majority of Americans want common-sense laws on gun sales: https://t.co/0e2OTdy6EV #DoSomething',4,912,1792,101652976,623384,5956,20389
BarackObama,6.57E+17,20-10-2015 19:04,"b""Action on climate change can't wait\xe2\x80\x94which is why the Clean Power Plan is so important. https://t.co/pOTxkVudYu""",4,1547,2002,101652976,623384,5956,20389
BarackObama,6.57E+17,20-10-2015 17:11,"b""RT @FactsOnClimate: Under @POTUS, we're mobilizing the world to #ActOnClimate.\nThere's never been more momentum. https://t.co/GYTa3SPwyk ht\xe2\x80\xa6""",4,437,0,101652976,623384,5956,20389
BarackObama,6.56E+17,20-10-2015 14:58,b'Eighty-one companies support a global agreement to #ActOnClimate: https://t.co/kPKOq6Iild',0,369,847,101652976,623384,5956,20389
BarackObama,6.56E+17,19-10-2015 21:32,"b'RT @FLOTUS: ""The goal of #BetterMakeRoom is to get young people to, and through, higher education."" \xe2\x80\x94The First Lady: https://t.co/OiCUKcmjUO'",4,1340,0,101652976,623384,5956,20389
BarackObama,6.56E+17,19-10-2015 19:17,b'ICYMI: Yesterday marked the official adoption of the #IranDeal: https://t.co/n0gXndpLlt',4,362,918,101652976,623384,5956,20389
BarackObama,6.56E+17,19-10-2015 17:37,b'Diali came to @OFA to develop her digital content production skills and continue a career in organizing. Read more: http://t.co/A7Hi4BWz6e',4,228,753,101652976,623384,5956,20389
BarackObama,6.56E+17,19-10-2015 16:36,b'RT @WhiteHouse: RT the good news: U.S. companies are committing at least $160 billion to #ActOnClimate \xe2\x86\x92 http://t.co/IU2TJ02bHg http://t.co\xe2\x80\xa6',4,575,0,101652976,623384,5956,20389
BarackObama,6.55E+17,17-10-2015 18:01,"b'""The United States is home to 5% of the world\xe2\x80\x99s population, but 25% of the world\xe2\x80\x99s prisoners."" \xe2\x80\x94President Obama http://t.co/TIkMUi58f5'",0,2614,3308,101652976,623384,5956,20389
BarackObama,6.55E+17,17-10-2015 17:20,"b'In the weekly address, President Obama discusses the steps needed to fix our criminal justice system. http://t.co/TIkMUi58f5'",-4,617,1443,101652976,623384,5956,20389
BarackObama,6.55E+17,16-10-2015 21:22,"b""Retweet if you agree it's time to #ActOnClimate. http://t.co/ku22tRSWal""",0,6339,5184,101652976,623384,5956,20389
BarackObama,6.55E+17,16-10-2015 20:03,"b""Coal mining companies are supporting an international deal to #ActOnClimate: http://t.co/dbGikYvJYF It's time for deniers to get on board.""",4,452,929,101652976,623384,5956,20389
BarackObama,6.55E+17,16-10-2015 18:02,"b""Under the Obama administration, the deficit is down nearly 75 percent\xe2\x80\x94the lowest it's been since 2007. http://t.co/3LCue7Fe7s""",-4,981,1793,101652976,623384,5956,20389
BarackObama,6.55E+17,16-10-2015 15:35,b'Add your name to the thousands of people asking Congress to stand up and #DoSomething about gun violence: http://t.co/S2Y1Mk6iWK',0,1116,2155,101652976,623384,5956,20389
BarackObama,6.55E+17,15-10-2015 22:28,"b""RT @WhiteHouse: RT to spread the word: We've reduced the deficit by nearly three-fourths under @POTUS \xe2\x86\x92 http://t.co/CCYfrIrLRr http://t.co/\xe2\x80\xa6""",4,1281,0,101652976,623384,5956,20389
BarackObama,6.55E+17,15-10-2015 20:46,b'LIVE: President Obama is speaking at a celebration of Hispanic Heritage Month. http://t.co/E1PA8AZUDS',4,362,946,101652976,623384,5956,20389
BarackObama,6.55E+17,15-10-2015 20:10,b'Tune in at 4:45 p.m. ET to watch President Obama speak at an event celebrating Hispanic Heritage Month. http://t.co/GXwTQgKqnG',0,352,1002,101652976,623384,5956,20389
BarackObama,6.55E+17,15-10-2015 19:09,b'See where your representatives stand on the basic science of climate change: http://t.co/ElYb0YIG73 #ActOnClimate',0,445,833,101652976,623384,5956,20389
BarackObama,6.55E+17,15-10-2015 17:24,b'Climate change denial is at a record low\xe2\x80\x94just not in Congress. Read more: http://t.co/0sVnLm05NQ #ActOnClimate',4,738,1378,101652976,623384,5956,20389
BarackObama,6.54E+17,14-10-2015 22:41,"b""Make your sweet tooth happy\xe2\x80\x94it's #NationalDessertDay. http://t.co/L7GnDIUO3c""",4,1833,4994,101652976,623384,5956,20389
BarackObama,6.54E+17,14-10-2015 20:17,b'Hundreds of organizers recently gathered in New Mexico to celebrate progress on health care reform. Read more: http://t.co/k89X7zL294',4,351,894,101652976,623384,5956,20389
BarackObama,6.54E+17,14-10-2015 18:23,"b""RT @WhiteHouse: RT if you agree: We can't condemn our kids to a planet that's beyond fixing. http://t.co/xQDERBymp3 #PeoplesClimate\nhttp://\xe2\x80\xa6""",0,2660,0,101652976,623384,5956,20389
BarackObama,6.54E+17,14-10-2015 16:59,"b""Another reason why it's so important to #ActOnClimate: http://t.co/XsCMTXEWdT""",4,657,1249,101652976,623384,5956,20389
BarackObama,6.54E+17,14-10-2015 15:19,b'Read why @GovEdRendell thinks #TPP will be good for manufacturing and boost products #MadeInAmerica: http://t.co/qJJO4ShVUs',4,195,548,101652976,623384,5956,20389
BarackObama,6.54E+17,13-10-2015 21:49,b'Former Washington Governor Christine Gregoire on why the #TPP will help protect the environment: http://t.co/o6zeYoOKFp',0,299,811,101652976,623384,5956,20389
BarackObama,6.54E+17,13-10-2015 20:18,"b""Expanding Medicaid isn't just practical\xe2\x80\x94it's the right thing to do. http://t.co/RDg6nz8nnF #PeopleOverPolitics""",4,414,974,101652976,623384,5956,20389
BarackObama,6.54E+17,13-10-2015 17:30,b'Repealing #Obamacare is still a bad idea. http://t.co/pBGjtIKc59',-4,699,1675,101652976,623384,5956,20389
BarackObama,6.54E+17,13-10-2015 15:10,b'Keep the conversation on gun violence going until Congress will #DoSomething about it: http://t.co/A96eAymD37',0,822,1538,101652976,623384,5956,20389
BarackObama,6.53E+17,10-10-2015 18:30,"b'""Outdated trade rules put our workers at a disadvantage\xe2\x80\x94and TPP will change that."" \xe2\x80\x94President Obama http://t.co/mrdFZvoETy #TPP'",-4,562,1385,101652976,623384,5956,20389
BarackObama,6.53E+17,10-10-2015 15:46,"b'In the weekly address, President Obama discusses how the #TPP will put American workers first. http://t.co/mrdFZvoETy'",4,405,1088,101652977,623384,5956,20389
BarackObama,6.53E+17,09-10-2015 17:01,b'Wind and solar energy are getting cheaper and cheaper\xe2\x80\x94the #SwitchToClean energy is happening. http://t.co/nzigk15vXp',0,1504,2432,101652977,623384,5956,20389
BarackObama,6.52E+17,08-10-2015 22:22,b'Add your name to the list of people asking Congress to #DoSomething about gun violence: http://t.co/Ff6P4JyV9Y',0,1314,2283,101652977,623384,5956,20389
BarackObama,6.52E+17,08-10-2015 19:06,b'Check out how these @OFA volunteers are making a difference on gun violence in their community: http://t.co/0lAwbcKo7D #DoSomething',0,424,1095,101652977,623384,5956,20389
BarackObama,6.52E+17,08-10-2015 16:16,"b""Retweet if you agree: It's time for Congress to put politics aside and #DoSomething about gun violence. http://t.co/TaInIBmrhG""",0,11470,7680,101652977,623384,5956,20389
BarackObama,6.52E+17,08-10-2015 14:22,"b""Our thoughts and prayers are not enough. It's time for Congress to #DoSomething to prevent gun violence tragedies: http://t.co/TMWUhGgsXK""",0,1285,2365,101652977,623384,5956,20389
BarackObama,6.52E+17,07-10-2015 21:43,"b'""This will not change until the politics change."" \xe2\x80\x94President Obama on gun violence #DoSomething http://t.co/kqz7WIShnh'",0,1604,2908,101652977,623384,5956,20389
BarackObama,6.52E+17,07-10-2015 20:28,b'Take a look at some of the most important recent stories on gun violence prevention: http://t.co/02cXehbVvi #DoSomething',4,456,882,101652977,623384,5956,20389
BarackObama,6.52E+17,07-10-2015 18:54,"b""Add your name if you agree it's time for Congress to #DoSomething about gun violence in America. http://t.co/ttnwvksW10""",0,1600,2802,101652977,623384,5956,20389
BarackObama,6.52E+17,07-10-2015 17:56,b'RT @WhiteHouse: Every hardworking American should earn enough money to support their family \xe2\x86\x92 http://t.co/12kdzQvx1i #StartTheConvo http://\xe2\x80\xa6',0,1490,0,101652977,623384,5956,20389
BarackObama,6.52E+17,07-10-2015 16:47,b'LIVE: President Obama is speaking at the @WhiteHouse Summit on Worker Voice. http://t.co/Fnr99d1D7q',4,259,731,101652977,623384,5956,20389
BarackObama,6.52E+17,07-10-2015 16:00,b'An @OFA volunteer reflects on the trainings she received\xe2\x80\x94that helped her land her dream job. http://t.co/YABvrFllkR',0,217,618,101652977,623384,5956,20389
BarackObama,6.51E+17,06-10-2015 20:23,"b""RT @WhiteHouse: President Obama's trade deal =\nMore #MadeInAmerica exports abroad.\nMore higher-paying jobs here at home. #TPP https://t.co/\xe2\x80\xa6""",4,443,0,101652977,623384,5956,20389
BarackObama,6.51E+17,06-10-2015 18:42,"b""Stand up for American workers\xe2\x80\x94add your name if you agree it's time to #LeadOnTrade. http://t.co/YBluIYLipw""",0,376,1078,101652977,623384,5956,20389
BarackObama,6.51E+17,06-10-2015 17:25,b'The #TPP establishes the highest labor standards of any trade agreement in history. http://t.co/3vqoancyYp',0,459,1170,101652977,623384,5956,20389
BarackObama,6.51E+17,06-10-2015 15:47,"b'The more U.S. goods sold abroad, the more higher-paying jobs are supported at home\xe2\x80\x94another reason to #LeadOnTrade: http://t.co/P2Gl6w6R1Z'",4,443,1113,101652977,623384,5956,20389
BarackObama,6.51E+17,05-10-2015 21:41,"b'""I refuse to leave our children a planet that\'s beyond their capacity to repair."" \xe2\x80\x94President Obama #OurOcean2015 https://t.co/TfbkHQDDg0'",0,2536,4625,101652977,623384,5956,20389
BarackObama,6.51E+17,05-10-2015 20:19,"b""Add your name to support the most progressive trade deal in this nation's history: http://t.co/DPx1onQXmm #LeadOnTrade""",4,341,919,101652977,623384,5956,20389
BarackObama,6.51E+17,05-10-2015 17:43,"b'RT @WhiteHouse: ""Environmentalists praise wildlife measures in Trans-Pacific trade pact"" \xe2\x86\x92 http://t.co/8iqgQCfoZZ #TPP http://t.co/mPvsuaRX\xe2\x80\xa6'",0,547,0,101652977,623384,5956,20389
BarackObama,6.51E+17,05-10-2015 15:54,b'Great news: President Obama just secured a trade deal that puts American workers first. http://t.co/lYI3qRClX6 #LeadOnTrade',4,530,1414,101652977,623384,5956,20389
BarackObama,6.50E+17,03-10-2015 20:01,"b""Twenty-three years and still going strong. Here's to many more. #HappyAnniversary http://t.co/EdEvqUF0s7""",4,59984,106845,101652977,623384,5956,20389
BarackObama,6.50E+17,03-10-2015 18:29,"b'""Congress should do its job, stop kicking the can down the road, and pass a serious budget."" \xe2\x80\x94President Obama http://t.co/HsE9QjkfLD'",-4,1021,2677,101652977,623384,5956,20389
BarackObama,6.50E+17,03-10-2015 16:59,"b'In the weekly address, President Obama urges Congress to pass a real budget. http://t.co/HsE9QjkfLD'",4,407,1192,101652977,623384,5956,20389
BarackObama,6.50E+17,02-10-2015 20:14,"b""Private-sector jobs have grown for a record-breaking 67 straight months\xe2\x80\x94but there's more to do.""",4,602,1650,101652977,623384,5956,20389
BarackObama,6.50E+17,02-10-2015 17:26,"b'More than 10,000 people die from gun violence in the U.S. each year\xe2\x80\x94that can change. http://t.co/Oi80sA6qJD http://t.co/iguwO9P5dh'",4,2140,2564,101652977,623384,5956,20389
BarackObama,6.50E+17,02-10-2015 15:58,"b""Our thoughts and prayers are not enough\xe2\x80\x94it's time to take action. http://t.co/qfEm0j9r3V""",4,9626,15052,101652977,623384,5956,20389
BarackObama,6.50E+17,02-10-2015 13:37,"b'RT @WhiteHouse: Watch @POTUS speak on the tragic shooting in Roseburg, Oregon. #UCCShooting http://t.co/8sheX2zpFa'",-4,4026,0,101652977,623384,5956,20389
BarackObama,6.50E+17,01-10-2015 22:04,"b'RT @WhiteHouse: At 6:20pm ET, @POTUS will deliver a statement on the shooting in Oregon \xe2\x86\x92 https://t.co/g3WEdxpHwx #UCCShooting'",0,698,0,101652977,623384,5956,20389
BarackObama,6.50E+17,01-10-2015 17:40,"b""RT @WhiteHouse: RT if you agree: It's time to make community college free for responsible students \xe2\x86\x92 http://t.co/SEGOA421q1\nhttps://t.co/VN\xe2\x80\xa6""",4,1633,0,101652977,623384,5956,20389
BarackObama,6.50E+17,01-10-2015 15:24,b'Organizers across the country are working to prevent gun violence\xe2\x80\x94state by state. Read more: http://t.co/DpnWBhEJcc',4,845,2129,101652977,623384,5956,20389
BarackObama,6.49E+17,01-10-2015 00:47,b'LAST CALL: Enter for a chance to meet President Obama. http://t.co/0s2pXZGsI0 http://t.co/cbSaQVR4SO',0,481,1616,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 23:26,b'DEADLINE: Tonight. Time to make your move\xe2\x80\x94chip in now. http://t.co/AjKnE79V5V http://t.co/fwz6HYAmqw',0,583,1879,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 22:26,b'This is your chance to meet President Obama. (No joke.) http://t.co/wrjKnubpxY http://t.co/EoSWsROzjY',0,506,1602,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 21:19,b'You and a guest could fly to D.C. and meet the President. Enter now for your chance: http://t.co/k3VB2JxQAg',4,310,988,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 19:45,b'Give this grassroots movement a lift\xe2\x80\x94become a recurring donor today: http://t.co/90E4s8MZth http://t.co/fFsIi3uHLc',0,656,2059,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 18:40,b'Enter before midnight and you\xe2\x80\x94and your BFF\xe2\x80\x94could meet the President this fall. http://t.co/XjtDaGWXno http://t.co/hRrMiIawHe',0,352,1152,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 17:21,b'Better hurry\xe2\x80\x94the deadline to show your support for this grassroots movement is tonight. http://t.co/n8C7rdD4s0 http://t.co/GHxzFc8rTC',4,773,2565,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 16:18,"b""Want to hear that laugh in person? Throw your name in before tonight's deadline: http://t.co/XZkI1GSUg9 http://t.co/bgzegZCDDU""",4,438,1425,101652977,623384,5956,20389
BarackObama,6.49E+17,30-09-2015 15:07,b'Enter now and you could meet President Obama in D.C. this fall: http://t.co/HDxcIuds0r',0,295,921,101652977,623384,5956,20389
BarackObama,6.49E+17,29-09-2015 22:00,b'Coffee: \xe2\x88\x9a\nFall sweater: \xe2\x88\x9a\nMeeting the President: ?\n\nEnter before #NationalCoffeeDay ends: http://t.co/S6F8APNINk http://t.co/6HdX6i20kg',0,715,2253,101652977,623384,5956,20389
BarackObama,6.49E+17,29-09-2015 18:37,"b'Chip in to fight for real, lasting change: http://t.co/OKJKKxfDIi http://t.co/qq6zlVWWeG'",0,1582,4617,101652977,623384,5956,20389
BarackObama,6.49E+17,29-09-2015 17:33,b'Give it your best shot\xe2\x80\x94enter today for your chance to meet the President: http://t.co/jXBu09fx7F http://t.co/VRgaDL2FQu',4,703,2575,101652977,623384,5956,20389
BarackObama,6.49E+17,29-09-2015 15:13,"b""In an interview with @RollingStone, President Obama lays out why we need to #ActOnClimate before it's too late. http://t.co/gMyOuzHcNM""",-4,923,2061,101652977,623384,5956,20389
BarackObama,6.49E+17,28-09-2015 21:03,b'This movement started with grassroots supporters just like you. Help keep it going\xe2\x80\x94chip in $5 or more today: http://t.co/L5qG329kPg',4,315,878,101652977,623384,5956,20389
BarackObama,6.49E+17,28-09-2015 19:13,"b""Watch a #VICEonHBO clip about President Obama's historic visit to a federal prison: http://t.co/rn8up4iCE5""",0,447,1142,101652977,623384,5956,20389
BarackObama,6.49E+17,28-09-2015 16:47,"b""Don't miss the chance to meet President Obama this fall\xe2\x80\x94all you have to do is enter: http://t.co/5uTwJE8jiX""",0,357,1206,101652977,623384,5956,20389
BarackObama,6.49E+17,28-09-2015 14:18,b'RT @WhiteHouse: Watch @POTUS speak at the @UN General Assembly at 10am ET \xe2\x86\x92 http://t.co/QrXzBhdOjp #UNGA http://t.co/9vdmSOeYe6',4,565,0,101652977,623384,5956,20389
BarackObama,6.48E+17,27-09-2015 16:45,b'Want to be the one walking through that door? Enter the contest now: http://t.co/CZs9v11xTo http://t.co/ip7vt2AyhT',0,549,1795,101652977,623384,5956,20389
BarackObama,6.48E+17,26-09-2015 18:46,b'Beat the buzzer\xe2\x80\x94the big fundraising deadline is almost here. http://t.co/LwzgniHTi7 http://t.co/pBOUdYJsTH',0,1071,2890,101652977,623384,5956,20389
BarackObama,6.48E+17,26-09-2015 15:09,"b""Time's running out\xe2\x80\x94don't miss your chance to meet President Obama. http://t.co/ISoGPzOgjC http://t.co/35VNYcJ173""",0,1135,2828,101652977,623384,5956,20389
BarackObama,6.48E+17,25-09-2015 22:15,"b""Do you hear that? It's the sound of a big fundraising deadline. Chip in now: http://t.co/P2OKsoqauD http://t.co/HwLOkj1Yu7""",4,634,1881,101652977,623384,5956,20389
BarackObama,6.48E+17,25-09-2015 20:17,b'Fall is here\xe2\x80\x94and so is your chance to meet President Obama. Enter now: http://t.co/n4NbQGNFEY http://t.co/WcGg9JgUtI',0,434,1367,101652977,623384,5956,20389
BarackObama,6.47E+17,25-09-2015 17:33,"b""Walk the walk\xe2\x80\x94support the team that's fighting for today's important issues. http://t.co/wbVIDVxuR3 http://t.co/l0L3qFHqHe""",4,743,2214,101652977,623384,5956,20389
BarackObama,6.47E+17,25-09-2015 15:39,b'Climate change is an issue that cannot be left for future generations\xe2\x80\x94and @pontifex agrees: http://t.co/f9HHt0iOJk #ActOnClimate',0,990,1830,101652977,623384,5956,20389
BarackObama,6.47E+17,24-09-2015 22:02,b'You could win a chance to meet President Obama. (Let that sink in.) Enter now: http://t.co/KSgSX9Q2oZ http://t.co/jmYatM9iHS',4,571,1731,101652977,623384,5956,20389
